github	type	name	context
SarahBrown	validation	Cusack	The narrative is told generally through the eyes of the ██████ character, a visionary from Louisiana who admires his boss and hopes to learn from him.
SarahBrown	validation	Aiello	The shooting case builds against the seasoning of two other issues on the mayor's desk: a charge by ██████ for a subway stop and an off-ramp in Brooklyn to aid a new banking center, and the city's bid for the next Democratic convention.
SarahBrown	validation	Pappas	Much also is made of menschkeit, a Yiddish expression, which, ██████ explains to his deputy, is about the bond of honor between two men, about what happens between the two hands in a handshake.
SarahBrown	validation	Bridget Fonda	This connection doesn't mean much to █████████████, the lawyer for the policeman's association who defends the dead cop's honor and fights for his widow's pension even as incriminating evidence appears.
SarahBrown	validation	Pacino	But he goes anyway, and cranks himself up for a spiel of unabashed hyperbole, ██████ and his character both.
SarahBrown	validation	Pacino	This is a script that knows it has to supply ██████ with the reason why most of his fans go to see him, and immediately follows its quota with the reality that silence has much more inherent meaning than speech.
SarahBrown	validation	Pacino	██████ is innate with his down-to-earth capacity to marry common sense and inventive imagination, inspired flair and matter-of-fact realism.
SarahBrown	validation	Cusack	██████ moves very freely in spite of his dark defensiveness.
SarahBrown	validation	Jack O'Neil	 - The 9th and 10th travel together because they have the same new enemy and no ███████████.
SarahBrown	validation	Jaffa	They are both good continuations, although the first few episodes of the 10th season are a little weak, because they seem to be about little more than SG-1 and human/█████ losing battle after battle to the Ori.
SarahBrown	validation	John Goodman	See if you can recognize ████████████ before he put on weight.
SarahBrown	validation	Frank Stanley	-- is, at times, obtrusively annoying, but the cinematography by █████████████ is knockout, particularly the mill scenes.
SarahBrown	validation	Oldboy	Having been first introduced to Park's work via ██████, I was curious to how he'd treat the genre and was rather pleased at the clever manner in which he executed it.
SarahBrown	validation	Oldboy	I think Park has matured in terms of presentation because while ██████ and some of his other work has very nice and deliberate camera work, he has some nice innovations in Bakjwi that I had not seen in other vamp movies.
SarahBrown	validation	Tae-ju	Ah, but then we start to feel a little kinship with the befallen Father and his burgeoning lust for ██████ and conflict with duty as a priest.
SarahBrown	validation	Bakjwi	It won't spoil it if I tell you to watch ██████ from the mindset of a priest
SarahBrown	validation	Oldboy	Don't expect ██████ and stylization because that's not what you'll get here.
SarahBrown	validation	Bakjwi	After ██████, watch Let The Right One IN, it's also not what you'll expect either.
SarahBrown	validation	Goldie Hawn	Actually, ███████████ is from Washington (Takoma Park, Maryland), but I digress.
SarahBrown	validation	Smith	This is sort of a Mr. █████ goes to Washington type of movie, with some variations but the same premise.
SarahBrown	validation	Goldie Hawn	I taped this movie off of cable years ago because I had a huge crush on ███████████.
SarahBrown	validation	Lion King	This is a straight-to-video movie, so it should go without saying that it's not going to rival the first █████████, but that said, this was downright good.
SarahBrown	validation	Artemisia	This is a film about 17th Century Italian artists and one artist in particular, a woman █████████, an unheard of profession for females at that time, and she dared to paint the male nude detailing his unique musculature.
SarahBrown	validation	Tassi	After posing for her, █████ violently rapes her.
SarahBrown	validation	Artemisia	█████████ says she paints to please herself; her father paints to please others.
SarahBrown	validation	Billy Elliot	Rather ████████████ like I would say.
SarahBrown	validation	Sugiyama	 The humour was well timed, and the touching moments felt so real, you could feel the awkwardness between ████████ and his wife, the tantrums in the dance hall.
SarahBrown	validation	Aoki	I loved ████ - him and that wig and his excessiveness on the dance floor made me simply howl!
SarahBrown	validation	Bakjwi	That was not the case when I watched ██████, under the American title Thirst.
SarahBrown	validation	George C. Scott	███████████████ may be American but he plays the part of the English miser with wonderful skill.
SarahBrown	validation	Vincent Price's	"Basically the exact same movie as ""House of Wax"" - ███████████████ first genuine horror hit released the previous year - but seriously who cares, because ""The Mad Magician"" offers just as many sheer thrills, delightful period set-pieces, joyous 3-D effects, sublime acting performances and macabre horror gimmicks as its predecessor!"
SarahBrown	validation	Don Gallico	"███████████ is about to perform his very first own illusionist show as Gallico the Great and plans to exhibit the greatest magic trick in history; entitled ""The Girl and the Buzz Saw""."
SarahBrown	validation	Ross Ormond	Gallico's promising solo career is abruptly ruined before it even begins when his previous employer ███████████ appears on stage and shoves a contract under his nose, stating that all of Gallico's inventions are the rightful property of the company.
SarahBrown	validation	Alice Prentiss	"""The Mad Magician"" is also interesting from a periodical setting point of view, as the events take place around the time fingerprints were starting to get used as evidence material and the character of ██████████████ is an obvious reference towards famous crime authors of that era."
SarahBrown	validation	Vincent Price	Needless to state that █████████████ remains the absolute most essential element of triumph in this film, as well as from nearly every other horror movie this legendary man ever starred in.
SarahBrown	validation	Don Gallico	You pity ███████████, yet at the same time you fear him enormously.
SarahBrown	validation	Vincent Price	█████████████ simply was a genius actor and, in my humble opinion, the embodiment of the horror genre.
SarahBrown	validation	Henry Winkler	From the start of the film with █████████████ getting 'injured' on the football field the whole audience was in uproar with laughter, laughter that lasted until the credits.
SarahBrown	validation	Henry Winkler	For those who love American wrestling this film is a must, but be ready to see █████████████ as you have never seen him before.
SarahBrown	validation	Max Von Sydow	█████████████ provides his great voice as the narrator.
SarahBrown	validation	Kelly	"Those who know who know the █████ ""legend"" & are hoping that this film would be an accurate depiction of his life may be disappointed with the creative license taken with this film (eg."
SarahBrown	validation	Naomi Watt's	████████████ character never existed in reality), but if you look at it purely as a piece of entertainment, it holds up pretty well.
SarahBrown	validation	Bob Chitty	██████████, a great footballer but a poor actor.
SarahBrown	validation	Bacchus Marsh	Some location shooting film in the area I live, █████████████ outside Melbourne as well as Clunes & Ballarat.
SarahBrown	validation	Damian Szifron's	The admiration this movie caused me is beyond my own limits of explanation, because I'm watching the scenes of the film and I search inside my thoughts for film-making ideas and dialogue innovations that could emerge from something bigger than ████████████████ mind.
SarahBrown	validation	Pablo Trapero	"Starting his journey from people's daily real lives, Szifron goes where █████████████ never could in ""El Bonaerense""; the Federal Police Department's life."
SarahBrown	validation	Luis Luque	The first character (██████████) is a detective that has just found out his wife cheats on him; and has to work on a case.
SarahBrown	validation	Díaz	"He wants to deal with him in regular sessions but the sheriff takes advantage of the time disposition and suggests he joins ████ in his routines: ""It's nothing, the usual stuff; no problem""."
SarahBrown	validation	Luis Luque	██████████ on the other hand, is back on track with a top-notch portrayal that reminds us the great actor he is.
SarahBrown	validation	Christy	At the end, Dark Heart kidnap all the care bear & the kids (Dawn & John) have to tell ███████ that Dark Heart is evil.
SarahBrown	validation	Christy	Than Dark Heart saw ███████ got hit & stop fighting the care bear in order to help her
SarahBrown	validation	Christy	The care bears & the kids help Dark Heart save ███████.
SarahBrown	validation	Christy	Now Dark Heart starting to care & became a real boy to fall in love with ███████.
SarahBrown	validation	Christy	Dark Heart is now a real boy & help out ███████ to work out in camp.
SarahBrown	validation	Jason Bourne	████████████ will finally know who he was and he will discover and remember the tortures he was submitted to in order to kill his old identity: he really killed some one who became his corpse.
SarahBrown	validation	Jason Bourne	Then the truth will come thanks to ████████████ himself but the main person who will be able to bring that truth to the public and the only authority that can take a decision concerning the CIA is a woman and that woman gets the Senate involved in a general investigation.
SarahBrown	validation	Chris Walker	████████████
SarahBrown	validation	Anne Rice	█████████ is incredible and I ask myself, why is she 'symbolically' writing about my family and I'm not.
SarahBrown	validation	Julian	"Although the sardonic ██████ (ironically surnamed ""Noble"") appears to be a ""tough guy"" on the surface, underneath he is really just a mass of neuroses and insecurities, a man who realizes that his chosen profession has left him virtually alone in the world and friendless."
SarahBrown	validation	Brosnan	Playing a man who seems constitutionally unable to make a serious connection with another human being, ███████ is flip and cavalier one moment, then genuine and sympathetic the next.
SarahBrown	validation	Richard Shephard	This could be because this is the feature film debut for writer/director ████████████████, and he hasn't quite gotten his movie pacing down yet.
SarahBrown	validation	Brosnan	"'The Matador"" is a flawed but generally entertaining little comedy that will, hopefully, signal a new phase in ███████'s acting career."
SarahBrown	validation	Arthur	"Again, it seems totally illogical, to me at least, that ""██████"" merits a mere 6.4 out of 10 possible."
SarahBrown	validation	Steve Gordon's	"██████████████ one-shot masterpiece herein is the totally ""unlikely"" if not quite ""impossible"" melding of wildly disparate elements."
SarahBrown	validation	Dudley Moore	That he gave ████████████ his finest role, and every other cinematic element herein its optimal impact, including the score, seems to me patent and egregious.
SarahBrown	validation	John Gielgud	Even the black chauffeur managed to escape patronization, and the late, sniffish Sir ████████████ was right about accepting his fee, but wrong about undertaking his role.
SarahBrown	validation	Hobson	It's obvious these two have had a great mutual affection during ██████'s longtime employment.
SarahBrown	validation	Arthur	The most interesting relationship in this film is not ██████'s romance at all, but his unusual rapport with this witty and of course perpetually disapproving servant.
SarahBrown	validation	Walken	One of ██████'s few musical roles to date.
SarahBrown	validation	Jason Connery	Also starring █████████████.
SarahBrown	validation	Ben	███ is a kind of man-boy, who unfortunately has never really grown up, and he fosters an almost fanatical addiction to the Red Sox baseball team.
SarahBrown	validation	Ben	███ has devoted his life to the Sox, and does everything from making the pilgrimage to Florida for spring training to decorating every square inch of his apartment in team paraphernalia.
SarahBrown	validation	Ben	So ███ scrubs the toilet and the dog's teeth, while his love interest is passed out with a bucket next to her bed.
SarahBrown	validation	Lindsey	When ███████ wakes up in the morning and finds him asleep on her couch, she begins the long, fitful process of dismantling the web of status anxiety and ambition she has come to think of as her standards.
SarahBrown	validation	Ben	Having inherited choice season tickets from his beloved uncle, ███ has organized his life around the season  he's never missed a game.
SarahBrown	validation	Lindsey	Can ███████ consent to his irrational devotion to the boys of summer in order to make their relationship work?
SarahBrown	validation	Ben	Can she really accommodate ███'s infatuation with sports?
SarahBrown	validation	Mike Leonard	████████████ September 05.
SarahBrown	validation	Truman Capote	Last year we were treated to two movies about █████████████ writing the book from which this film was made - Capote and Infamous.
SarahBrown	validation	Robert Blake	It is interesting that ████████████, who starred in this film, has had so many problems of late that may be related to his portrayal of a killer in this film.
SarahBrown	validation	Pearl S Buck's	I first read ██████████████ splendid novel in my ninth grade history class, and I enjoyed every thrilling page of it.
SarahBrown	validation	Luise Rainer	Then there is ████████████.
SarahBrown	validation	Oscar	Coming off an █████ win the previous year for her performance in THE GREAT ZIEGFELD, the Viennese actress's star was on the rise and she was given the plum role of O-lan despite her lack of experience in Hollywood.
SarahBrown	validation	Oscar	Her performance won her a second consecutive █████, the first time in history that happened.
SarahBrown	validation	Wang Lung's	The film softens ███████████ marriage to O-lan somewhat.
SarahBrown	validation	Wang Lung	In the film, a contrite █████████ returns to his wife on her deathbed the two pearls he had taken from her years before, realizing too late that she was his true love.
SarahBrown	validation	Barry Van Dyke	He is joined by a largely unknown but very competent supporting cast, namely his real-life son, ██████████████.
SarahBrown	validation	Victoria Rowell	███████████████ is also good, but I noticed that every series her hairstyle changes.
SarahBrown	validation	Bethany Cox	███████████
SarahBrown	validation	Lambert Hillyer	Director ███████████████ handled the complex story and story locations very well.
SarahBrown	validation	Lugosi	██████ likewise was correctly underplayed.
SarahBrown	validation	Agatha Christie	As I said there were so many good things: the African discovery of the Radium “X”, the melting of the stone statues ((somewhat reminiscent of the Ten Little Indians in And Then There Were None (███████████████)
SarahBrown	validation	Barry Fitzgerald	(the ████████████████ version)), the glowing of Karlof in the dark.
SarahBrown	validation	Violet Kemble Cooper	Karloff’s mother played by ████████████████████ with elegance.
SarahBrown	validation	Eva	The scene that touched me here is when Antwone finally saw his mother ███ face to face.
SarahBrown	validation	Eve	Adam was not so responsible for Eve's but this Adam(priest), sacrificial and responsible to pick ███ up from the Paradise Lost, vampire's world.
SarahBrown	validation	Ned Kelly'	'██████████ is a wonderfully made Australian film honouring a true Australian hero.
SarahBrown	validation	Ned Kelly	Some aspects of the film are fictional, and as an avid █████████ fan (and supporter), was slightly disappointed by this.
SarahBrown	validation	Kelly	Perhaps also the film could've gone longer, to cover more of the █████ Gang's/Ned's life - I felt not enough was covered.
SarahBrown	validation	Cross Eyed	Wow--Cross-Eyed is easily one of the most enjoyable indie films that I've watched in the past year, making it hard to believe that ██████████ is the writer's debut film.
SarahBrown	validation	Cross Eyed	I mean--I logged onto IMDb to find more films by this writer...because ██████████ has that unique signature --you want to see what else this writer might have to say.
SarahBrown	validation	Cross Eyed	For me--██████████ encapsulates what movie making should be about--combining the best of all film elements to create a clever, artistic and poignant tale.
SarahBrown	validation	Elinore Randall Stewart's	I also have █████████████████████████ homestead book.
SarahBrown	validation	Ed Furlong	Gotta start with ██████████ on this one.
SarahBrown	validation	God	███ bless this kid.
SarahBrown	validation	Furlong	You know all the trials this guy has gone through in recent years and it doesn't even seem like ███████ is even acting.
SarahBrown	validation	Madsen	Same with ██████.
SarahBrown	validation	Madsen	Does ██████ even have to act?
SarahBrown	validation	Mummy	Vosloo has obviously moved on from the type-casted █████ guy.
SarahBrown	validation	Jordana Spiro's	I think the biggest surprise to this film was ███████████████ performance.
SarahBrown	validation	Bourne Ultimatum	"Think like ████████████████ ""lite"" style on some scenes in the café."
SarahBrown	validation	Moncia Dean	███████████?
SarahBrown	validation	Ashton Kutcher	██████████████ can act!
SarahBrown	validation	Trant	You will feel every emotion as this life changing summer in 1957 on the █████ family farm comes to a conclusion.
SarahBrown	validation	Orlando Bloom	The accents are impenetrable if you're from the US so just sit back and enjoy the scenery (or as I like to call it, █████████████).
SarahBrown	validation	Ned Kelly	Some people have asked what happened to █████████ at the end of the movie.
SarahBrown	validation	Robert Bloch	Amicus made close to a good half dozen of these horror anthologies in the 70's, and this, from leading horror scribe ████████████, is one of their best efforts.
SarahBrown	validation	Martin Stephens	"Franks is a beautiful figure of mischievous evil and delivers one of the greatest child performances in a horror film since ███████████████ in ""The Innocents""."
SarahBrown	validation	Dominic	The brief shots of ███████ reflected in a pond or seen as a fleeting phantasm in a meadow are truly haunting.
SarahBrown	validation	Peter Cushing's	The original poster art, featuring a skeletal figure clasping a tray holding ███████████████ severed head, was a rich enticement for punters fixed on fear.
SarahBrown	validation	Stepin Fetchit	The Old Mill Pond is more of a tribute to the African-American entertainers of the '30s than any denigration of the entire race (██████████████ caricature notwithstanding).
SarahBrown	validation	Fetchit	"Even the lazy, shiftless ███████ characterization gets an exciting workout here when he gets chased by a tiger as ""Hold That Tiger"" plays on the score."
SarahBrown	validation	Fernack	With the help of his acquaintance Inspector ███████ who has come down from New York, they help a daughter of a crime boss.
SarahBrown	validation	Saint	Not a bad █████ movie.
SarahBrown	validation	Jimmy	It was when █████ gunned down the last surviving German, who raised his arms in surrender, that an artillery shell hit the steeple seriously wounding him.
SarahBrown	validation	Fred	It was almost by accident that ████ ran into Jimmy on the streets of New York City and discovered to his shock and surprise that he completely changed from the meek and non-violent person that he knew before he was sent to war on the European Western Front.
SarahBrown	validation	Jimmy	Smug and sure of himself, and his ability to shoot a gun, █████ had become a top mobster in New York City's underworld!
SarahBrown	validation	Jimmy	"█████'s life of crime came full circle when Rose, after she found out about his secret life, ratted him out to the police to prevent him from executing a ""Valentine Day"" like massacre, with his gang members dressed as cops, of his rival mobsters."
SarahBrown	validation	Jimmy	While on trial █████ came to his senses and admitted his guilt willing to face the music and then, after his three year sentence is up, get his life back together.
SarahBrown	validation	Jimmy	But the thought of going back to prison, with at least another ten years added on to his sentence, was just too much for █████!
SarahBrown	validation	Jimmy	It was then that █████ decided to end it all by letting the police who by then tracked him down do the job, that he himself didn't have the heart to do, for him!
SarahBrown	validation	Jack nicholson	██████████████ is a superb actor and this is one of the greatest performances in cinema.
SarahBrown	validation	Jack	Then the father (████) becomes almost possessed by the horrors in the hotel.
SarahBrown	validation	Kubricks	████████ direction is nothing short then perfect.
SarahBrown	validation	Kubrick	Is the red purposely put in by ███████?
SarahBrown	validation	Kubrick	This is a definitive ███████ classic and this is the third of his films I have given 10/10.
SarahBrown	validation	Robert DeNiro	You get to see a whole different side to █████████████ in this movie!
SarahBrown	validation	Whoopi Goldberg	███████████████ puts in a good performance here, but the best performance throughout the whole movie is that of the actress who plays the title character.
SarahBrown	validation	Sergio Martino	"After dipping his toes in the giallo pool with the masterful film ""The Strange Vice of Mrs. Wardh"" (1971), director ██████████████ followed up that same year with what turns out to be another twisty suspense thriller, ""The Case of the Scorpion's Tail."""
SarahBrown	validation	George Hilton	"Like his earlier effort, this one stars handsome macho dude █████████████, who would go on to star in Martino's Satanic/giallo hybrid ""All the Colors of the Dark"" the following year."
SarahBrown	validation	Edwige Fenech	I suppose █████████████ was busy the month they shot this!
SarahBrown	validation	Martino	Anyway, this film boasts the stylish direction that ███████ fans would expect, as well as a twisty plot, some finely done murder set pieces, and beautiful Athenian location shooting.
SarahBrown	validation	Farrah Fawcett's	The story this time concerns an insurance investigator (Hilton) and a journalist (Strindberg, here looking like ████████████████ prettier, smarter sister) who become embroiled in a series of grisly murders following a plane crash and the inheritance of $1 million by a beautiful widow.
SarahBrown	validation	Anita	Highlights of the picture, for me, were █████'s cat-and-mouse struggle with the killer at the end, a particularly suspenseful house break-in, and a nifty fight atop a tiled roof; lots of good action bursts in this movie!
SarahBrown	validation	Lars	████ continues the great combination of occult, dark horror and soap-opera drama.
SarahBrown	validation	Lars von Trier	A lot can be said about ██████████████... but he is very diverse and pretty eccentric.
SarahBrown	validation	Udo Kier	████████ solidifies his immense talent, to anyone who doubted it.
SarahBrown	validation	Helmer	██████'s solitary secret hiding place of solitude is changed from the hospital roof... from which he could see his beloved Sweden... to a bathroom.
SarahBrown	validation	Lars von Trier	I recommend this to any fan of ██████████████ and anyone who enjoyed the first Riget and wants more where that came from.
SarahBrown	validation	Soylent Green	█████████████ is a wild movie that I enjoyed very much.
SarahBrown	validation	Charleton Heston	It had likable characters, a semi-apocalyptic setting, a compelling and thought-provoking storyline, and the macho-est macho man out there: ████████████████.
SarahBrown	validation	Richard Fleischer	█████████████████ gave the movie a very unpleasant, dirty feel.
SarahBrown	validation	Charleton Heston	████████████████, who has become one of my favorite actors, IS Thorn.
SarahBrown	validation	Neil Simon	It was written by ██████████ so its non-stop one-liners.
SarahBrown	validation	Burns	For me it's worth seeing for █████ alone.
SarahBrown	validation	Frank Morgan	████████████ gives the performance of his career and this scene easily brings me to tears.
SarahBrown	validation	Absolutely Fabulous	This movie is an underground hit and brings comparisons to ███████████████████.
SarahBrown	validation	Loy	███ is adorable as his pre-NOW wife.
SarahBrown	validation	Tarzan Lex Barker	The cast of supporting characters compares to You Can't Take It With You and contains an early bit by future █████████████████.
SarahBrown	validation	Janeway	I did like how Admiral ███████ died for the Voyager crew.
SarahBrown	validation	Janeway	As fans, we get to have our cake and eat it to, by having ███████ both make the ultimate sacrifice and live on.
SarahBrown	validation	Janeway	I admit that the scenes of ███████ and her older self having conversations was bizarre and so easily could have crossed the line into camp.
SarahBrown	validation	Edward G. Robinson	"In this final movie for legendary actor, ██████████████████, ""Solent Green"" becomes a landmark classic."
SarahBrown	validation	Thorn	What █████ discovers marks him for death, but like the film, awaits a final warning.
SarahBrown	validation	music----came	I think all of the elements that make this series charming---the vintage '60s/'70s style cinematography, creepy to kooky, far-fetched tales and the utter Britishness of it all right down the backing █████████████ together better here than any of the others overall.
SarahBrown	validation	Dominic	He creates a murderous character called ███████ and soon starts experiencing great difficulty telling reality from fiction.
SarahBrown	validation	Peter Cushing	 The second story is the tale of a lonely old man (█████████████) that has moved here to escape his loneliness, yet it only worsens as he is haunted by lost love.
SarahBrown	validation	Christopher Lee	The third story includes the great ███████████████ (my fav British horror actor) as a single father with a rather disturbed and thoroughly creepy young daughter.
SarahBrown	validation	Lee	███ is superb here as the ice cold disciplinarian, that man has a true talent for playing characters that are absolutely devoid of warmth!!
SarahBrown	validation	Ingrid Pitt	Not long after, the lovely ███████████, a costar on his movie set, came to visit and he warned her not to put on the cloak at midnight---but he needn't have bothered, for she was a real vampire herself.
SarahBrown	validation	Emile Ardolino	What a loss the passing of director ██████████████ was!
SarahBrown	validation	Cybill Shepherd	"The script is perfect for ███████████████, who at the time needed to capitalize on her ""Moonlighting"" success for the new generation who was (fortunately for her) probably unaware of how many big screen major duds she had after a very promising start."
SarahBrown	validation	Mary Stuart Masterson	"In this film she's every bit back in form as a still-pining widow living vicariously through her daughter (█████████████████████ on the cusp of stardom which would peak with ""Fried Green Tomatoes"" two years later)."
SarahBrown	validation	Ardolino	Mr. ████████, your cinematic touch IS missed!
SarahBrown	validation	Fallon	But ██████ is the nice surprise in this film.
SarahBrown	validation	Fallon	██████ delivers his lines with subtle perfection.
SarahBrown	validation	Fallon	In short, a movie that could have fallen victim to stereotypical male vs. female characters rose above that limitation and provided nonstop spot-on humorous lines, most delivered with brilliant subtlety by ██████.
SarahBrown	validation	Chuck	█████ is adorable as is Olive.
SarahBrown	validation	Seuss	This is like Dr. █████ for adults.
SarahBrown	validation	Pierce Brosnan	The delivery of some very humorous rude lines by ██████████████ is alone worth the price of admission.
SarahBrown	validation	Greg Kinnear	"Add the kind-hearted, uber-likable American ""guy next door', ████████████, to set up contrast."
SarahBrown	validation	Davis	"Hope █████ is well cast as the ""gem of a wife""."
SarahBrown	validation	Vonnegut	"I am a huge fan of ████████'s work and I'm very fond of this movie, but I wouldn't say that this is a film of the ""Mother Night"" that I read."
SarahBrown	validation	Vonnegut	When people say that ████████ is unfilmable, two things come to my mind.
SarahBrown	validation	Vonnegut	"Amazing to think that an innocent piece like ████████'s ""Sirens of Titan"" would probably have been the equivalent of ""R"" rated if filmed when it was published back in the 50s, for its violence, language and sexual and thematic content, though it's a tragedy that nobody's come up yet with a filmable script for it."
SarahBrown	validation	Vonnegut	████████ suggested that there was a character missing from filmed versions of his work, himself as author/narrator.
SarahBrown	validation	Vonnegut	"As did another turkey made from a ████████ novel, ""Slapstick"" in an even more spectacular way."
SarahBrown	validation	Vonnegut	"Still, there's nothing wrong with a director giving us his subjective interpretation of ████████, and ""Mother Night"" is an excellent example of how, as another reviewer put it, a good director can add a visual poetry to a source like this."
SarahBrown	validation	Vonnegut	"Also there was an interesting piece , if it still exists, done in the 70s called ""Between Time And Timbuktu"" which ████████ apparently didn't like much, although he was involved in its production, because he felt it misinterpreted him in its generality."
SarahBrown	validation	Turturro	"""The Luzhin Defence"" is, in the foreground, a story of an idiosyncratic chess savant (████████) who becomes consumed by the game and, in the background via flashbacks, his boyhood life and the forces which created the man he has become."
SarahBrown	validation	Watson	"Factor in good and evil in the forms of his his love interest (██████) and former ""mentor"" (Wilson) respectively and you have a plaintive drama laced with poignant and delicately humorous moments mingled with the rich scenic beauty of Italy's Lake Como and the intensity of high chess play."
SarahBrown	validation	Trier	The first von █████ movie i've ever seen was breaking the waves.
SarahBrown	validation	Jodie Foster	"████████████, sort of the mother hen of the pack, tries keeping everyone together like ""a family"" (like the family unit she's never had), and the heartbreaking thing about the movie is that she can't."
SarahBrown	validation	Scott Baio	Did we really need a long sequence with ██████████ outracing a car full of thugs on his skateboard?
SarahBrown	validation	Baio	"Or an even longer sequence--also with ████--where Foster has a strange soliloquy about the ""pain of illusion""."
SarahBrown	validation	Jodie	And █████'s face at the ending speaks volumes.
SarahBrown	validation	Macbeth	This is a very entertaining film which follows the rehearsal process of a NY production of ███████.
SarahBrown	validation	Macbeth	Although it has a lot to say about power, jealousy and ambition (the themes of ███████) in our modern world, the film works best when it is not taking itself too seriously.
SarahBrown	validation	Shakespeare	Probably a more entertaining film for those involved in theatre, but anyone who enjoys ███████████ should enjoy this film.
SarahBrown	validation	Lady Tremain	"You really ""hated"" ████████████ and the step-sisters; they were just awful."
SarahBrown	validation	Will Smith	"Some things were ""clicheish"" and some technological elements reminded me of the movie ""Enemy of the State"" starring ██████████."
SarahBrown	validation	Sophie Fiennes'	Slavoj iek is both a narrator and a subject of ███████████████ extraordinary new film, A Pervert's Guide to the Cinema.
SarahBrown	validation	Astra Taylor	In a documentary by ████████████ (iek!, 05), Slovenian philosopher at one point confessed his fear of being silent.
SarahBrown	validation	Chaplin	Well, for example he sees ███████'s reluctance towards talking picture as a sign of an universal fear of voice itself (kind of alien force taking over the human being  think the ventriloquist segment of Dead of Night [45]).
SarahBrown	validation	Fiennes	The question isn't whether iek is inspiring and brilliant, because he is; or whether ███████ film is worth watching, because it is likewise.
SarahBrown	validation	Vertigo	For example: while considering ███████ (58) iek states that what's hidden behind human face is a perfect void, which makes face itself only a facade: something of a deception in its own means.
SarahBrown	validation	Mitch	"The film has all the virtues of a splendid two-and-a-half hours lecture: lots of ground are covered, many perspectives employed, even some first-rate wisecracks made (when iek travels on a Melanie Daniels' boat from The Birds [63] and tries to think as she did, he comes up with: ""I want to f**k █████!"")."
SarahBrown	validation	John Mourby	My name is ███████████ and this is my story about Paperhouse:
SarahBrown	validation	Alfred Hitchcock's	In May 2003 I saw ██████████████████ psycho, I was very scared and deeply disturbed.
SarahBrown	validation	Marianne Dreams	Paperhouse is based on a favourite book that I own, called ███████████████.
SarahBrown	validation	Anna	One day in school ████ draws a house in her scrap book (nothing remarkable about that) then she becomes ill and every time she faints or falls asleep she finds herself outside a creepy old house (and I mean genuinely unnerving).
SarahBrown	validation	Anna	████ draws into the dreamworld a rather sad boy named mark who apparently is a person in the real world.
SarahBrown	validation	Anna	So ████ decides to draw her father in.
SarahBrown	validation	Anna	she gets her pencil out and gets too work, but the outcome is deformed and unsettling ████ particularly dislikes his eyes.
SarahBrown	validation	Anna	So ████ tries to rub him out and start again, but the pencil proves indelible (that means nothing can be rubbed out).
SarahBrown	validation	Anna	Then ████ loses her temper and crosses out her father's eyes!
SarahBrown	validation	Hoo	███ boy, does Ultimatum have suspense!
SarahBrown	validation	Bourne	Even when you know ██████ will escape the authorities (and boy do these films spotlight the police as inept), it's still brilliant watching him do it.
SarahBrown	validation	Paul Greengrass	Chalk it up to ███████████████, who has this idiosyncratic style of shooting stedicam a la documentary, even though he's filming characters that are far from ordinary, in places like CIA headquarters where no one within 10 miles would be allowed with a camcorder.
SarahBrown	validation	Ultimatum	This longing of his for a real life could get boring, and almost did in Supremacy, but just works better in █████████ (better script).
SarahBrown	validation	Bourne	██████ regrets all the people he killed, and he considers (or at least made me consider) the meaning of action without purpose, life without meaning, and how the government has transformed men into resources.
SarahBrown	validation	Bourne	Sidenote: it's always bothered me that, despite being a superspy and hunted by the CIA, Interpol, and the police nearly ANYWHERE he goes, that ██████ never thought to make even the smallest attempts to disguise his features or forge some new passports.
SarahBrown	validation	Bourne Ultimatum	 If you have a pulse and love action movies, than ████████████████ is for you.
SarahBrown	validation	John Scott Shepard	The first episode, which is going to sound a bit stupid since ██████████████████ has created this situation - both the sister and mother gets pregnant.
SarahBrown	validation	Charton Heston	Its time to pay tribute to the great ██████████████ after his recent passing but this film is not the one.
SarahBrown	validation	BEN HUR	His other films of a past generation were ███████, THE TEN COMMANDENTS, OMEGA MAN and PLANET OF THE APES were his better works.
SarahBrown	validation	Charlton Heston's	█████████████████ character this supers secret international conspiracy that world powers have concocted to meet the nutritional demands of overpopulation by using cannibalism.
SarahBrown	validation	Edward G. Robinson	The film was stupid then and is as silly now but does contain a very unmemorable last film performance by the late and great ██████████████████ but still no a valid reason to revisit the film other than for academic reasons.
SarahBrown	validation	Charlton Heston	This is a dud of a film and I wouldn't even recommend it to baby boomers or ███████████████ fans.
SarahBrown	validation	Anthony Mann's	In many ways it plays almost like a sequel to one of ██████████████ Westerns that see their heroes dragged to their redemption kicking and screaming against it every step in the way.
SarahBrown	validation	Taylor	Raised by Indians, he's fully aware of the damage he's doing as the disappearing buffalo heads for extinction, and he gradually becomes almost as consumed with self-loathing as ██████ is with hate.
SarahBrown	validation	Granger	███████'s accent isn't always convincing, but he makes a good quiet hero in the Jimmy Stewart mold, trying to keep hold of his newfound decency and reconcile his actions with his beliefs before finally getting a chance to make amends.
SarahBrown	validation	Richard Dean Anderson 2	███████████████████████.
SarahBrown	validation	Amanda Tapping	██████████████.
SarahBrown	validation	O'Neill	RDA gives his '███████' character believable personality.
SarahBrown	validation	O'Neill	Yet '███████'s' tactical instincts always seem sound.
SarahBrown	validation	Ben Browder	███████████ was far inferior to RDA in carrying the show.
SarahBrown	validation	Claudia Black	He had his rare moments with █████████████, but that was all.
SarahBrown	validation	Amanda Tapping	██████████████ was phoning in her performances these two seasons.
