github	type	name	context
SarahBrown	training	Aaron Sheritt's	Also overlooked was the fact that it was not only ███████████████ efforts alone, that provided the Victorian police with their insights into the unfolding mystery.
SarahBrown	training	Alexandre	"Now to the film, what I say will contain ""spoilers"" and if you don't mind, here goes:  █████████ is a promiscuous bum, a womanizer and a gigolo."
SarahBrown	training	Alex	Gilberte dumped him for a less attractive man that she did not love because ████ had abused and battered her.
SarahBrown	training	Alex	At this point, ████ was willing to get a job and and help raise their child before he found out Gilberte had aborted it and planned to marry someone else.
SarahBrown	training	Alex	Veronika fell in love with ████ for the first time after all the sordid sex she had with men in the past.
SarahBrown	training	Brian Froud	Picked to be a rider at the local village festival and a journey to the Goblin Mountain where he discovers the Yokai, who are amazing creations that ███████████ would be proud of.
SarahBrown	training	Takashi	███████ a young boy is the one to become their saviour, alongside a red man/dragon a turtle man and a River Princess as well as a cute little creature that, if it had been America they could have turned it into a cuddly toy and sold it at all good toy stores.
SarahBrown	training	Amadeus	All the folks who sit here and say that this movie's weak link is the Ramones would probably say that ███████ was ok if not for that irritating harpsichordist.
SarahBrown	training	T'pol	"It stumbles a few times into ""Trek"" convention and cliché--candy-colored space strippers never seem to go out of style, and I can already foresee snickering references to █████ as ""Seven of Vulcan""--but"
SarahBrown	training	Scott Bakula	████████████ hits the right note as a captain with Kirk's brashness and daring but without his smugness and swagger, and I look forward to the ways in which the series will feature the engineer, weapons master and communications officer (not just a glorified phone operator anymore!) as supporting players.
SarahBrown	training	George Clooney	The rest of the actors are also good and if you're a ██████████████ fan, you can see his uncle playing a doctor in this movie.
SarahBrown	training	Julie Brown	Also, ███████████, the great actress, singer, comedienne and gay icon, gives a solid performance as the naughty older sister and in case anyone is interested in nudity: she also strips in one of the scenes and she looks great naked.
SarahBrown	training	Julie	█████ is 'absolutely fabulous':P So basically, this movie is fine if you're in the mood for some modest horror from the 80s.
SarahBrown	training	Neil Gaiman	And I feel the film adaptation of this story has a far better ending than what was presented in the original novel by ███████████.
SarahBrown	training	Tristan	The main character, ███████ (Tristran in the novel), is the son of a mortal and a faerie slave kept by a witch in the realm of faerie.
SarahBrown	training	Gamera	"A few of the funny references I liked were the comment about ██████, the scene that came with the comment ""KIDS: Don't Try This At Home"" as well as the use of Kirin beer to allow a person to actually see the Yokai (hmm,...perhaps that scene should have also contained this warning)!"
SarahBrown	training	Takashi Miike	" By the way, director █████████████ is a hard one to pin down stylistically, other than to say that none of his stories I've seen have seemed ""normal""."
SarahBrown	training	Hunter-Niven	Anyone interested in politics or history will love the movie's offhand references - anyone interested in romance will be moved by ████████████, and anyone who loves visual imagery will enjoy the depiction of the afterworld.
SarahBrown	training	Foxx	Believable and amazingly likeable, ████ glides through the movie, smooth as butter and funnier than hell.
SarahBrown	training	Marius Goring	This other place, like a heaven, is unhappy because he survived and was meant to come to their world, so they send French Conductor 71 (█████████████) to persuade him to go, but he is obviously in love.
SarahBrown	training	Peter	█████ suggests to him that he should appeal to keep his life to the other world's court, he is granted this.
SarahBrown	training	David Niven	███████████ was number 36 on The 50 Greatest British Actors, the film was number 86 on The 100 Greatest Tearjerkers for the happy ending, it was number 47 on The 100 Greatest War Films, it was number 46 on The 50 Greatest British Films, and it was number 59 on The 100 Greatest Films.
SarahBrown	training	Lelouch	THE CRANES ARE FLYING is, for the first half at least, supremely entertaining, boasting a lightness of touch completely unexpected from its country of origin; a fresh, brisk, spacious technique that eventually irritates as much as it initially charms; two stunning subjective set-pieces; and a romantic verve that flirts with, but never quite topples into, ███████ territory.
SarahBrown	training	Veronika	He promises to write to ████████, but never does, thinking maybe she hasn't bothered to see him off, or perhaps the mail is simply unreliable.
SarahBrown	training	Veronika	████████, disgusted with herself and an adulterous Mark, refuses to believe this, and awaits his return, fostering a young orphan bearing his name.
SarahBrown	training	Boris	In the bunker, the threat to the Soviet empire is less important than █████'s perceived indifference.
SarahBrown	training	Veronika	 When Mark tries to force himself on ████████, the air raid is less a destructive reality than a symbolic release of sexual and emotional frustrations.
SarahBrown	training	Veronika	One more grasp for Expressionist overload - ████████'s attempted suicide and her rescuing the infant - is clumsily handled; and her sombre guilt casts a paralysing shadow over the whole film.
SarahBrown	training	Lucille Ball	"(I believe that ████████████ may have modeled her later career on Davies' style, that could be termed ""zany beauty"".)"
SarahBrown	training	Pierce Brosnan	So, ██████████████, the Irishman's answer to 007 is now cast as a chain-smoking, sex-addicted alcoholic who kills people for a living and is having a life crisis.
SarahBrown	training	Greg Kinnear	He meets a struggling businessman, ████████████, and after a rocky beginning, he learns that he needs a friend.
SarahBrown	training	Takashi Miike	"""Yokai Daisenso"" is a children's film by █████████████, but as you might expect, it's probably a bit too dark & scary for younger ones."
SarahBrown	training	Gamera	"One quite funny scene has two derelicts watching the monster fly over the city...says one, ""Oh, it's only ██████""."
SarahBrown	training	Yokai	 The young boy has befriended █████, which are monsters of a kind, mostly benign, that have isolated themselves away from humans, and all the Yokai in Japan band together to fight the evil.
SarahBrown	training	Julian	Despite their completely different personalities and ██████'s crude and insensible remarks, they become friends.
SarahBrown	training	Johnny	It had the same style of humour as 'Airplane!'; clever visual gags in the background, unnoticed absurdities, and recurring characters such as ██████ the shoe-shine boy who seems to know everything about everything.
SarahBrown	training	Stewart	As the movie goes along it's like ███████ only cares about himself just like his character in the Naked Spur.
SarahBrown	training	Citizen Kane	A perfect blend of romance, drama, humour and fantasy, this movie is right up there with the greatest classics ever made: ████████████, Casablanca, Gone with the Wind.
SarahBrown	training	Yubari	You name it, it's there: a young boy hero thrust from his own unhappy/dysfunctional world into another, inhabited by mythical and mystical goblins; a quest to save both worlds from an evil force; a beautiful heroine he has a crush on; a sadistic henchwoman (Go-Go ██████ from Kill Bill Vol. 1); a lead villain who draws his evil power from something everyone in the world can relate to.
SarahBrown	training	Emannuelle Devos	████████████████ gives a truly stunning , multi-faceted performance, at times devious and manipulative, at other times open and vulnerable.
SarahBrown	training	Andie	Beauty is all around, in actors' play (█████ is superb as always), in well designed shots, and in authors' red line idea - the Love.
SarahBrown	training	Kenny	I think the █████'s character is the only white spot in these three womens' otherwise boring and predictable life.
SarahBrown	training	Andie	The fact that █████ successfully recovers from this loss is nothing bad, instead it shows that life prevails in any forms, even in this small British village, which is shown perfectly.
SarahBrown	training	Amrita Rao	██████████ quit different even though I felt that someway the other to me she doesn't suit in that role.
SarahBrown	training	Melle Mel	The movie has old school features such as Afrika Bambaataa & the Soul Sonic Force, Grandmaster █████████ & the Furious Five, the Rock Steady Crew, the New York City Breakers, and many more....
SarahBrown	training	Scrooge	Yes, there are some minor on screen glitches with two of the ghosts that visit ███████, but there isn't a movie in existence that doesn't have at least a couple of mistakes.
SarahBrown	training	George C. Scott	"In as selfish, greedy world, my family and I can lose ourselves in ""The Christmas Carol"", starring ███████████████."
SarahBrown	training	Marion Davies	█████████████ should get a medal for bravery for taking a part where acting poorly in front of a camera is part of the role.
SarahBrown	training	Kim	███ in particular manages to swap from the creepy horror scenes to the surreal comedy without the slightest misstep.
SarahBrown	training	Clinton	That is the reason the Feds became involved, he called ███████ and asked him to get the Feds involved in the case.
SarahBrown	training	Lars von Trier's	████████████████ Europa is a worthy echo of The Third Man, about an American coming to post-World War II Europe and finds himself entangled in a dangerous mystery.
SarahBrown	training	Leopold	The colonel soon enlists, or forces, ███████ to be a spy (without giving him a choice or chance to think about it) to see if the Werewolves might carry out attacks on the trains.
SarahBrown	training	Leopold	Soon, ███████ is stuck in an adventure by being involved with both sides of the conflict in a mysterious and film noir-ish way, where everyone and everything is not what it seems.
SarahBrown	training	Leopold	Its amazing to watch the naive ███████ deal with everything (his lover, the terrorists, the colonel, annoying passengers, his disgruntled uncle, even the railway company's officials who come to examine his work ethic) before he finally boils over and humorously and violently takes control.
SarahBrown	training	Max von Sydow's	Add ███████████████ hypnotic narration, and Europa becomes a dreamlike place that's out of this world.
SarahBrown	training	Ned Kelly	I have seen the trailer for this movie several times over, and I have to say that █████████ looks like it is going to be a wonderful film.
SarahBrown	training	Mace Windu	I reckon That made the movie ending a little bit interesting But the Producers or anyone should off made a spirit off Padme And ██████████ And Other Jedis that got killed with Younglings Under There Arms in the back ground
SarahBrown	training	Takashi Miike	█████████████ uses the fantasy genre, particularly, the children's fantasy genre, as a springboard into the wild territory that is the Great Yokai War.
SarahBrown	training	Pokemon	This ending, with it's Yokai spirit who is the spitting image of ███████'s Pikachu, warns us not just of leaving behind our childhood selves, but of the horrors of over-consumption.
SarahBrown	training	Miike	This is one of the first scripts █████ has contributed to, and I believe it shows, as there's a tightness conceptually that sometimes gets swept under the rug by his exuberance for visual playfulness.
SarahBrown	training	Miyazaki	There's a dreamlike quality to a lot of the film, and the ████████ comparisons are warranted, as are the NeverEnding Story and Labrynth comparisons, though this film is sharper and more adult than either.
SarahBrown	training	Vincent Price	This is essentially a variation on House Of Wax ,in both the plot and the type of role played by the star of both movies ,█████████████.
SarahBrown	training	the Great Rinaldo	this movie he plays a designer of illusions for stage magicians who aspires to set out on a performing career himself only to be frustrated when another illusionist ,█████████████████ (John Emery)insists that he honour his contract and give him first choice of any illusions he designs.
SarahBrown	training	Rinaldi	He deploys his talents as an illusionist and as a brilliant mimic to avenge himself upon ███████ and others who thwart his plans for recognition as a performer and a designer.
SarahBrown	training	Price	The rest of the cast are competent if colourless and the weight of the whole venture falls on █████ who carries the burden with ease .
SarahBrown	training	gore	Good solid B Movie melodrama , this is a crime movie rather than a horror picture and is enjoyable providing you don't expect a masterpiece .Shot in black and white it is low on ████ and is best seen as melodrama and enjoyed for the presence of its star giving an idiosyncratic performance
SarahBrown	training	Dickens	The setting and actors make this television movie for me the best rendition of ███████' classic tale.
SarahBrown	training	Dickens	The 19th Century English town chosen for the setting creates an ambiance that is fitting to ███████ and adds to the plausibility of this film.
SarahBrown	training	Sanchez	While drinking puke isn't really my thing, as far as a substantial entertainment show goes, Dirty ███████ is way out of Jackass's league.
SarahBrown	training	Cloris Leachman	And of course ███████████████ (also in this film) in my view may in fact exceed them all in the shear magnum of her talent and varied roles she has appeared in over the years..
SarahBrown	training	Emilio P. Miraglia	"Directed by ██████████████████ who, one year earlier, also made the very interesting ""La Notte che Evelyn Usci della Tomba"" (see also my comment on that one), the film starts off a little slow, but all in all, no time is wasted with unnecessary sub plots or sequences."
SarahBrown	training	Sette Volte	"A convincing Giallo with obligatory twists and red herrings, ""La Dama Rossa Uccide ███████████"" is highly recommended to Giallo fans and slightly superior to Miraglia's above mentioned other thriller."
SarahBrown	training	Neil Simon's	Also, be warned that to enjoy the script you really need to appreciate ████████████ brilliance with finding the wit within real human banter.
SarahBrown	training	Richard Benjamin	About ████████████████: I personally find his acting annoying in general, and his work in this movie is no exception -- although he has some fine moments here.
SarahBrown	training	Kelly	Hayworth's newfound fame at first works wonders for █████'s club, but her star rises so quickly and so high up that his grasp on her begins to falter.
SarahBrown	training	Rita	Too bad ████ didn't sing her own songs (well, she may have a couple of them, as her singing voice seemed to be different sometimes).
SarahBrown	training	Singin	I do think ██████' in the Rain is the better film, as Cover Girl is a little rough around the edges.
SarahBrown	training	Oscar	Sick of the current cinema output, particularly American cinema, I've been making an effort to see the █████-winning foreign films.
SarahBrown	training	Tatyana Samojlova	Why █████████████████ as the young woman didn't become an international star after this is beyond me(though she has remained successful in her own country).
SarahBrown	training	Tatyana	And the beauty of it (like when ███████'s character is running up stairs and next to a slatted fence).
SarahBrown	training	Vincent Price	The great █████████████ has done many fantastic Horror films, some of which range among the greatest genre gems of all-time.
SarahBrown	training	Vincent Price	As the lines above may suggest, █████████████ is my favorite actor, and, while I personally would not allow myself to miss anything the man has been in, none of my fellow fans of the man may miss this little gem.
SarahBrown	training	Rihanna	It would have been nice to understand what the hell they were talking about, but between the Azumi bean washing yokai and the one that looks like a big tongued umbrella (███████ eat your heart out!)
SarahBrown	training	Iris	████ discovers that Stanley is unable to read, and after he loses his job, she gives him reading lessons at home in her kitchen.
SarahBrown	training	Robert DeNiro	However, █████████████ is of course brilliant in his endearing portrayal of the intelligent and resourceful, but illiterate, Stanley, bringing a dignity to the role that commands respect.
SarahBrown	training	Ramon	"The only major fight scene in ""Beat Street"" was when graffiti artist █████ (which in the movie was abbreviated as ""Ramo"") is chased by a rival gang member on the New York City subway tracks.....fighting each other on the third rail and both dying by electrocution on that rail."
SarahBrown	training	Neil Gaiman	As a massive fan of fantasy in general, and of the works of ███████████ *in particular*, I've been looking forward to this film so avidly, so hungrily and with such a bittersweet mixture of anticipation and fear of disappointment that I can scarcely believe it's finally here.
SarahBrown	training	Brennan	It's ███████'s death at the hands of the villains that makes him want to finally free the gold settlement from the bad guys and incidentally redeem himself in the process.
SarahBrown	training	John McIntire	█████████████ is the head villain of the piece and he was an under-appreciated actor with a vast range.
SarahBrown	training	Bouchet	Both are wonderful - especially the wide-eyed innocent ███████ as the guilt ridden woman fearing for her life.
SarahBrown	training	Red Queen	In fact, all the visuals are interesting with the laughing █████████ running across the bridge at night being one of my favorite moments in the film.
SarahBrown	training	Gialli	If you've seen more than a couple ██████, you won't have any problem determining who is behind the killings.
SarahBrown	training	Chan-wook Park's	Although I've never seen the film, I couldn't help but feel like this was ████████████████ version of Twilight.
SarahBrown	training	Chan-wook Park	██████████████ bites into the vampire mythology with Thirst and puts his own dark, psychological twist on it.
SarahBrown	training	Oscar	1985 was a good year for films - maybe even great - but this one missing out on a gong went a long way to convincing fans that ol' █████ is little more that a hood ornament for good party members.
SarahBrown	training	Scryeeee	"It's not the average shoot-everything-that-moves kind of fps (which I usually don't care much for), but the acceptable gfx, interesting weapons and magic, great surround soundeffects (""████████, scryeeee.."") and above all incredible atmosphere."
SarahBrown	training	Scrye	I love the █████, which enables you, at certain places in the games, to see or hear events that happened there in the past.
SarahBrown	training	Clive Barker's	I'm a great horror fan, escpecially of ██████████████ stories and movies, and participating in a horror story like this makes me yearn for more games that emphasizes atmosphere and a more involving story.
SarahBrown	training	Janice Meredith	In fact when you see her get her first big break in two reel comedy, she'd have loved to have done that in her career instead of such epics like When Knighthood Was In Flower and ███████████████.
SarahBrown	training	Davies	 What you're seeing by all accounts in Show People is the real ██████, a gifted comedienne, a superb mimic and a generous good hearted person.
SarahBrown	training	Marion	██████ is eager young hopeful who arrives in Hollywood like so many others, looking for that big break.
SarahBrown	training	Deanna	 What I don't see is why everyone has such a problem with ██████'s choice of drug in the attempt of suicide scene, from the comments made you sound like it was the actresses choice and her stupid choice.
SarahBrown	training	Tobias Schneebaum	This film follows anthropologist █████████████████, who in his late 70s went on a journey back to the places he spent time as a participant field researcher over 40 years ago, first to West Papua and then Peru.
SarahBrown	training	Asmat	Author of several books documenting his time with both the █████ people of West Papua and the cannibalistic Amazonians in Peru, Tobias has been haunted by what happened in his time in these places and how intimate his connection and relationships had become.
SarahBrown	training	Vladimir Nabokov	This sensitive, visually beautiful film is based on a story by ████████████████ and captures well that writer's dark irony.
SarahBrown	training	Alyssa Milano	It's a wonderful, adventurous storyline, and █████████████ is wonderful at playing the wholesome, confident, no-nonsense Fizzy...a great role-model.
SarahBrown	training	Porky	And unlike the teen sex comedies that overshadowed it (█████'s, Fast Times at Ridgement High), the movie holds up well against time.
SarahBrown	training	Sally Kellerman	It's her job to keep this crew together long enough to finish high school while also holding her divorced and desperate man hunting mother in line (███████████████).
SarahBrown	training	Susan Sarandon	██████████████ is such a good actor, that she made an interesting, strong character out of mediocre writing.
SarahBrown	training	John Kassir	This time there are Christmas themed opening & closing Crypt Keeper (███████████) segments complete with the usual puns.
SarahBrown	training	Zemeckis	Director ████████ does a good job & there's a nice winterly atmosphere with a hint of Christmas influence as well.
SarahBrown	training	gore	There's not much ████ here, someone has a poker stuck in their head, someone's face is cut with an icicle, someone's arm is cut with an axe & there's some blood splatter but generally speaking it's not that graphic.
SarahBrown	training	Denise Richards	███████████████ on the DVD extras seemed to think the girls on set bonded well together and this would give the feeling that you empathised with their characters.
SarahBrown	training	gore	The direction is very good, managing to show very little actual ████, and relying on your imaginations implied threat.
SarahBrown	training	Richards	"Much can be said also for the similar manner in which Miss ████████ and Heigel do not remove their clothes...:-( Essentially, the main directorial plus, lies within the ""borrowing"" of various other ideas from previous slasher flicks."
SarahBrown	training	Latecomer	"(█████████ that I am, I will probably first see this summer's new documentary ""Patti Smith: Dream of Life"" sometime around 2040!)"
SarahBrown	training	baker	Riff is, of course, the #1 fan of that original punk band The Ramones, and that band dishes out a █████'s dozen of its greatest songs during the course of the film, including five at a concert that is a total blast.
SarahBrown	training	John Ford's	"A good film with--for its time--an intense, sprawling, rather dark story somewhat reminiscent of ███████████ ""The Searchers"" though not so brutal."
SarahBrown	training	Stewart	The story starts fast and doesn't let up, with several scenes of really good dialog between (███████'s)
SarahBrown	training	Mann-Stewart	"This film is in some ways reminiscent of ""Bend of the River"" (1952), also a ████████████ work, but I found it far less sentimental and more interesting."
SarahBrown	training	Corrine Calvert	There are a few caveats: a too-quickly wrapped up (and rather sentimental) ending; 24-year-old ███████████████ is not very convincing as a naive French teenager, and of course the film takes place in the Mythic West, a land of fable where the real laws of nations and physics don't apply.
SarahBrown	training	James Stewart	█████████████ is surprisingly good as a dark, disengaged man who thinks he cares for no one but himself, and the mountain scenery can't be beat.
SarahBrown	training	Vincent Price's	"Even though it has one of the standard ""Revenge Price Plots,"" this film is my favorite of ███████████████ work."
SarahBrown	training	Kang-ho Song	████████████ stars as a priest who is accidentally changed into a vampire while being cured of a deadly, mysterious virus.
SarahBrown	training	Curt von Bardeleben	In this film, the central character reflects a real chess player called ███████████████████ who committed suicide in 1924.
SarahBrown	training	Achilles	So Luzhin is a genius with an ████████ heel, a flaw which perhaps only one other person knows about and understands, and furthermore realizes can be exploited for his own personal gain at this very tournament.
SarahBrown	training	Valentinov	"	██████████ is an unwelcomed, disconcerting presence to Luzhin, and once again life threatens to overwhelm him."
SarahBrown	training	Gorris	"	To tell Luzhin's story, ██████ effectively uses flashbacks to gradually reveal the elements of his childhood that very quickly led to his obsession with chess."
SarahBrown	training	Luzhin	And as his background is established, it affords the insights that allow the audience to more fully understand who ██████ is and how he got to this point in his life.
SarahBrown	training	Gorris	For the scenes of his childhood, ██████ textures them with an appropriately dark atmosphere and a subtle sense of foreboding that carries on into, and underlies, the present, more pastoral setting of the resort.
SarahBrown	training	Gorris	The transitions through which she weaves the past together with the present are nicely handled, and with the pace ██████ sets it makes for a riveting, yet unrushed presentation that works extremely well.
SarahBrown	training	John Turturro	The single element that makes this film so memorable, however, is the affecting performance of █████████████.
SarahBrown	training	Emily Watson	"	As Natalia, ████████████ is excellent, as well, turning in a fairly reserved performance through which she develops and presents her character quite nicely."
SarahBrown	training	Watson	Though she has to be somewhat outgoing to relate to Luzhin, ██████ manages to do it in an introspective way that is entirely effective.
SarahBrown	training	Countess	In the beginning, I like how she resembles the ████████ (from Zu Warriors) and she does well playing Enigma as she deals with facing her past life.
SarahBrown	training	Gorris	Maybe this is because ██████' takes Nabokov's initial ideas and gives them a different interpretation.
SarahBrown	training	Nabokov	The final consequence is a point of view over Luzhin which dignifies him more than the ███████'s one.
SarahBrown	training	Luzhini	One aspect I liked especially is the idea of the antagonist--███████'s (Turturro's)--ex-mentor working his evil on the sidelines.
SarahBrown	training	Jeremy Sumpter	██████████████ is one of the most appealing young actors in show business today, and he is perfectly cast as the young, slightly naive new batboy for the fictional New York Empires (great name!).
SarahBrown	training	Emilio Miraglio's	"█████████████████ ""The Red Queen Kills Seven Times"" (1972) is just about the most perfect example of a giallo that I have ever seen, mixing all the requisite elements into one sinister stew indeed."
SarahBrown	training	Bruno Nicolai	Another necessary ingredient of a superior giallo is a catchy, hummable score, and █████████████ provides one for this film that should stay with you for days.
SarahBrown	training	Ugo Pagliai	Well, I'm pleased to report that most viewers should be well satisfied with the various knifings, shootings, impalements and other carnage that this film tastefully dishes out...not to mention the crypts, freaky dream sequence, rats and bats (and LOTS of 'em, too!), the drug references, a rape scene, the obligatory red herrings and, in the person of ███████████, a hunky leading man for the female viewers.
SarahBrown	training	Lars von Trier	██████████████ shows that old styles of filming can produce marvellous cinema and build drama and tension.
SarahBrown	training	Hitchcock	Other effects he uses such as the colour and black and white in one scene much like █████████ and the girl with the red coat grabs attention and enhances the drama and meaning of the scene.
SarahBrown	training	Tsui Hark	I've seen both the 1983 version and the 2001 (both done by █████████), and the 2001 is far better in comparison IMO.
SarahBrown	training	Heath Ledger	One of my favourite films from the late legend ████████████, who has been the highlight of every film he has starred in.
SarahBrown	training	Bourn	#2-The █████ Ultimatum, which I have seen, awesome movie but 3rd week out, average IMDb score of 8.7 (deserving I would say).
SarahBrown	training	Anthony Mann	Much like other ████████████ pictures, The Far Country blends a potent pot boiling story with an adroit knowing of impacting scenery.
SarahBrown	training	Mann	Both of which play out amongst some of ████'s peccadilloes like honour, integrity, betrayal and of course, death!
SarahBrown	training	William H. Daniels	"The cinematography from ██████████████████ is superlative, tho not done any favours by current DVD prints, and the film has a few surprises and a ""will he wont he?"" core reeling the viewers in."
SarahBrown	training	Ned Kelly	Some aspects of the film are fictional, and as an avid █████████ fan (and supporter), was slightly disappointed by this.
SarahBrown	training	Kelly	Perhaps also the film could've gone longer, to cover more of the █████ Gang's/Ned's life - I felt not enough was covered.
SarahBrown	training	Robert Redford	I have seen all the films directed by ██████████████ and appreciated his love of the American people and the land.
SarahBrown	training	Redford	What makes these relationships special however, is the attention ███████ gives to the language as spoken in dialogue.
SarahBrown	training	Redford	While the idea of fly fishing may seem an odd device to center a story, it is not so implausible in ███████'s directorial hands.
SarahBrown	training	Max	"When ███ commits suicide, Leopold is also pressed by the ""Werewolves"" and need to take a position and a decision."
SarahBrown	training	Lars von Trier	"""Europa"" is an impressive and anguishing Kafkanian story of the great Danish director ██████████████."
SarahBrown	training	Fritz Lang	Using an expressionist style that recalls ██████████ and alternating a magnificent black & white cinematography with some colored details, this movie discloses a difficult period of Germany and some of the problems this great nation had to face after being defeated in the war.
SarahBrown	training	Max	Very impressive the action of the occupation forces destroying resources that could permit a faster reconstruction of a destroyed country, and the corruption with the Jew that should identify ███.
SarahBrown	training	Jean-Marc Barr	██████████████ has an stunning performance in the role of man that wants to stay neutral but is manipulated everywhere by everybody.
SarahBrown	training	Agusti Villaronga	The latest film by the Spanish director █████████████████ is a study on how children that experience violence and isolation within their remote community, develop into troubled young adults that need certain psychic tools to deal with their hidden mental frailty.
SarahBrown	training	Pedro Almodovar's	The cinematic style of the text is typically visually opulent as you would expect from the Spanish auteur and is extremely reminiscent of fellow Spaniard █████████████████ work with themes dealing with sexual desire, both heterosexual and homosexual.
SarahBrown	training	Mary Woronov	"Portraying a bunch of high school students using the Ramones' music as inspiration to rise up against their despotic principal (████████████, of ""Eating Raoul"" fame), the whole movie is a mile a minute."
SarahBrown	training	Madge	and then she is telling █████ how much she loved him felt like conversations and situations I had personally had.
SarahBrown	training	Dave Morse	I was impressed with the supporting actors and of course ██████████ always puts in a terrific acting job.
SarahBrown	training	Jodie Foster	"This, however, does not apply to our ""known"" actors in this film, notably ████████████ (born a natural)."
SarahBrown	training	Jodie	The fact that the other 3 girls are not accomplished only adds to the story--█████ plays the glue that struggles to keep their friendship close, even with the obvious feeling of fatality.
SarahBrown	training	Kate	Pal ████ Rambeau(Dey Young, whose big rimmed glasses and nerdy role can not hide her stunning beauty)joins forces with Riff to put an end to the supposed crisis of killing rock'n'roll for good which is Togar's desired mission.
SarahBrown	training	Clint Howard	"████████████ steals the film almost(honestly, who can steal this film away from Soles?)as Eaglebauer, ""the supplier"" who can get everyone almost anything."
SarahBrown	training	Paul Bartel	███████████ is also hilarious as a music teacher who becomes an ally of Riff's when he enjoys a concert of THE RAMONES.
SarahBrown	training	John Turtorro	█████████████ doesn't really satisfy me playing a semi-autistic chess player, not to speak of the Italian player.
SarahBrown	training	Dominic Monaghan	I loved the way it just throws you into the main character's subconscious without coddling the viewer...the acting was top notch - honestly, I would watch ████████████████ read the phone book! - but everyone else, especially the young girl, was great as well.
SarahBrown	training	Jean Pierre Leaud's	Watching ███████████████████ character at work is exactly like watching what goes on in real life when guys like that destroy the lives of our female friends.
SarahBrown	training	Oprah	The only name I didn't see was █████'s ,thank god because it probably would of ended up being like a Hallmark movie.
SarahBrown	training	Pauline	It was moving but not phony, the characters came and went with the exception of her husband, ███████ and the writer in question.
SarahBrown	training	Bill Crosby	The movie revolved around the universe of Nanny, Mrs ███████████ and how she raised the writer and took in people.
SarahBrown	training	Lou Gosset	But no she explains to ██████████ she just wants 25 bucks a week and did not want the money ahead of time.
SarahBrown	training	Vincent Price's	"Basically the exact same movie as ""House of Wax"" - ███████████████ first genuine horror hit released the previous year - but seriously who cares, because ""The Mad Magician"" offers just as many sheer thrills, delightful period set-pieces, joyous 3-D effects, sublime acting performances and macabre horror gimmicks as its predecessor!"
SarahBrown	training	Don Gallico	"███████████ is about to perform his very first own illusionist show as Gallico the Great and plans to exhibit the greatest magic trick in history; entitled ""The Girl and the Buzz Saw""."
SarahBrown	training	Ross Ormond	Gallico's promising solo career is abruptly ruined before it even begins when his previous employer ███████████ appears on stage and shoves a contract under his nose, stating that all of Gallico's inventions are the rightful property of the company.
SarahBrown	training	Alice Prentiss	"""The Mad Magician"" is also interesting from a periodical setting point of view, as the events take place around the time fingerprints were starting to get used as evidence material and the character of ██████████████ is an obvious reference towards famous crime authors of that era."
SarahBrown	training	Vincent Price	Needless to state that █████████████ remains the absolute most essential element of triumph in this film, as well as from nearly every other horror movie this legendary man ever starred in.
SarahBrown	training	Vincent Price	█████████████ simply was a genius actor and, in my humble opinion, the embodiment of the horror genre.
SarahBrown	training	Blockbuster	Just finished watching this movie for maybe the 7th or 8th time, picked it up one night previously viewed at ███████████ and absolutely loved it, I've shown it to 4 people so far and they have enjoyed it as well.
SarahBrown	training	Paul F. Ryan	"Avoid of all the Hollywood glamour, special effects and stress on the ""shock factor"", this independent film by ████████████ hits the nail on the head in dealing with the after affects of traumatic situations."
SarahBrown	training	Dawn Marie Wellesley	"Overall, I recommend this movie and if you enjoy the topic of school aggression and violence and learning more about it, I also suggest the documentary ""It's a Girls World"" put out by CBC in 2004, which deals with the topic of social bullying, comparing and contrasting two groups of girls one in Montreal, Quebec and the other in Victoria, British Columbia, the group of friends and acquaintances of ████████████████████ a 14 year old girl who killed herself after being brutally bullied."
SarahBrown	training	Kern	The music for the historical sequences is especially noteworthy because it's so perfectly styled in the early 20th Century idiom that was ████'s original period.
SarahBrown	training	Kelly	"Probably the most memorable performance in the film is █████'s dance to the ""Alter-Ego Dance"", which found him arguing with and then dancing with himself as a metaphorical image of the battle of the conscience."
SarahBrown	training	Kelly	Fans will want to seek this out for various reasons -- █████ fans will see this as a rare chance to see him outside of the confines of MGM with a different set of co-stars and music superior to his usual MGM material.
SarahBrown	training	John Williams	My surprise was great when I discovered the score to have been written by none other than █████████████ himself.
SarahBrown	training	Williams	But in my opinion what ████████ has written for this movie surpasses anything I've ever heard of his for tenderness, sensitivity and beauty, fully in keeping with the tender and lovely plot of the movie.
SarahBrown	training	Cecil B. DeMille	"After the failure of ""The Crusades"" at the box office, ████████████████ stopped doing films about non-American history."
SarahBrown	training	Maximillian	It was Reconstruction that occupied his attention, not the west (except for the problems of ███████████ and his French controlled forces in Mexico against Juarez).
SarahBrown	training	John Pope	"In 1862 he sent disgraced General █████████, the loser at Second Manassas, to Minnesota to put down a serious Indian war by the Sioux (the subject of McKinley Kantor's novel, ""Sprit Lake""."
SarahBrown	training	Cooper	"However, with all Lincoln's actual attention to western problems, it is doubtful that he says (as ██████ repeats at least once), ""The frontier should be secure."""
SarahBrown	training	Nandita Das	I was impressed with ███████████, who was quite attractive, and played her character with total earnestness.
SarahBrown	training	Shabana Azmi	But I was even more impressed with ████████████, who I understand is a long-time fixture of Bollywood.
